name1,name2,date,case_day_minus_0,case_day_minus_1,case_day_minus_2,case_day_minus_3,case_day_minus_4,case_day_minus_5,case_day_minus_6,case_day_minus_7,case_day_minus_8,case_day_minus_9
Chelyabinsk_Oblast__Russia,XXX,2020.07.05,7861,7730,7602,7473,7339,7202,7058,6912,6760,6602
Chelyabinsk_Oblast__Russia,XXX,2020.07.04,7730,7602,7473,7339,7202,7058,6912,6760,6602,6442
Chelyabinsk_Oblast__Russia,XXX,2020.07.03,7602,7473,7339,7202,7058,6912,6760,6602,6442,6268
Chelyabinsk_Oblast__Russia,XXX,2020.07.02,7473,7339,7202,7058,6912,6760,6602,6442,6268,6083
Chelyabinsk_Oblast__Russia,XXX,2020.07.01,7339,7202,7058,6912,6760,6602,6442,6268,6083,5825
Chelyabinsk_Oblast__Russia,XXX,2020.06.30,7202,7058,6912,6760,6602,6442,6268,6083,5825,5649
Chelyabinsk_Oblast__Russia,XXX,2020.06.29,7058,6912,6760,6602,6442,6268,6083,5825,5649,5467
Chelyabinsk_Oblast__Russia,XXX,2020.06.28,6912,6760,6602,6442,6268,6083,5825,5649,5467,5291
Chelyabinsk_Oblast__Russia,XXX,2020.06.27,6760,6602,6442,6268,6083,5825,5649,5467,5291,5125
Chelyabinsk_Oblast__Russia,XXX,2020.06.26,6602,6442,6268,6083,5825,5649,5467,5291,5125,4958
Chelyabinsk_Oblast__Russia,XXX,2020.06.25,6442,6268,6083,5825,5649,5467,5291,5125,4958,4822
Chelyabinsk_Oblast__Russia,XXX,2020.06.24,6268,6083,5825,5649,5467,5291,5125,4958,4822,4651
Chelyabinsk_Oblast__Russia,XXX,2020.06.23,6083,5825,5649,5467,5291,5125,4958,4822,4651,4482
Chelyabinsk_Oblast__Russia,XXX,2020.06.22,5825,5649,5467,5291,5125,4958,4822,4651,4482,4341
Chelyabinsk_Oblast__Russia,XXX,2020.06.21,5649,5467,5291,5125,4958,4822,4651,4482,4341,4221
Chelyabinsk_Oblast__Russia,XXX,2020.06.20,5467,5291,5125,4958,4822,4651,4482,4341,4221,4130
Chelyabinsk_Oblast__Russia,XXX,2020.06.19,5291,5125,4958,4822,4651,4482,4341,4221,4130,4015
Chelyabinsk_Oblast__Russia,XXX,2020.06.18,5125,4958,4822,4651,4482,4341,4221,4130,4015,3880
Chelyabinsk_Oblast__Russia,XXX,2020.06.17,4958,4822,4651,4482,4341,4221,4130,4015,3880,3737
Chelyabinsk_Oblast__Russia,XXX,2020.06.16,4822,4651,4482,4341,4221,4130,4015,3880,3737,3614
Chelyabinsk_Oblast__Russia,XXX,2020.06.15,4651,4482,4341,4221,4130,4015,3880,3737,3614,3499
Chelyabinsk_Oblast__Russia,XXX,2020.06.14,4482,4341,4221,4130,4015,3880,3737,3614,3499,3371
Chelyabinsk_Oblast__Russia,XXX,2020.06.13,4341,4221,4130,4015,3880,3737,3614,3499,3371,3263
Chelyabinsk_Oblast__Russia,XXX,2020.06.12,4221,4130,4015,3880,3737,3614,3499,3371,3263,3150
Chelyabinsk_Oblast__Russia,XXX,2020.06.11,4130,4015,3880,3737,3614,3499,3371,3263,3150,3042
Chelyabinsk_Oblast__Russia,XXX,2020.06.10,4015,3880,3737,3614,3499,3371,3263,3150,3042,2929
Chelyabinsk_Oblast__Russia,XXX,2020.06.09,3880,3737,3614,3499,3371,3263,3150,3042,2929,2795
Chelyabinsk_Oblast__Russia,XXX,2020.06.08,3737,3614,3499,3371,3263,3150,3042,2929,2795,2659
Chelyabinsk_Oblast__Russia,XXX,2020.06.07,3614,3499,3371,3263,3150,3042,2929,2795,2659,2509
Chelyabinsk_Oblast__Russia,XXX,2020.06.06,3499,3371,3263,3150,3042,2929,2795,2659,2509,2368
Chelyabinsk_Oblast__Russia,XXX,2020.06.05,3371,3263,3150,3042,2929,2795,2659,2509,2368,2286
Chelyabinsk_Oblast__Russia,XXX,2020.06.04,3263,3150,3042,2929,2795,2659,2509,2368,2286,2216
Chelyabinsk_Oblast__Russia,XXX,2020.06.03,3150,3042,2929,2795,2659,2509,2368,2286,2216,2180
Chelyabinsk_Oblast__Russia,XXX,2020.06.02,3042,2929,2795,2659,2509,2368,2286,2216,2180,2135
Chelyabinsk_Oblast__Russia,XXX,2020.06.01,2929,2795,2659,2509,2368,2286,2216,2180,2135,2073
Chelyabinsk_Oblast__Russia,XXX,2020.05.31,2795,2659,2509,2368,2286,2216,2180,2135,2073,1993
Chelyabinsk_Oblast__Russia,XXX,2020.05.30,2659,2509,2368,2286,2216,2180,2135,2073,1993,1913
Chelyabinsk_Oblast__Russia,XXX,2020.05.29,2509,2368,2286,2216,2180,2135,2073,1993,1913,1829
Chelyabinsk_Oblast__Russia,XXX,2020.05.28,2368,2286,2216,2180,2135,2073,1993,1913,1829,1755
Chelyabinsk_Oblast__Russia,XXX,2020.05.27,2286,2216,2180,2135,2073,1993,1913,1829,1755,1659
Chelyabinsk_Oblast__Russia,XXX,2020.05.26,2216,2180,2135,2073,1993,1913,1829,1755,1659,1574
Chelyabinsk_Oblast__Russia,XXX,2020.05.25,2180,2135,2073,1993,1913,1829,1755,1659,1574,1476
Chelyabinsk_Oblast__Russia,XXX,2020.05.24,2135,2073,1993,1913,1829,1755,1659,1574,1476,1407
Chelyabinsk_Oblast__Russia,XXX,2020.05.23,2073,1993,1913,1829,1755,1659,1574,1476,1407,1307
Chelyabinsk_Oblast__Russia,XXX,2020.05.22,1993,1913,1829,1755,1659,1574,1476,1407,1307,1263
Chelyabinsk_Oblast__Russia,XXX,2020.05.21,1913,1829,1755,1659,1574,1476,1407,1307,1263,1212
Chelyabinsk_Oblast__Russia,XXX,2020.05.20,1829,1755,1659,1574,1476,1407,1307,1263,1212,1118
Chelyabinsk_Oblast__Russia,XXX,2020.05.19,1755,1659,1574,1476,1407,1307,1263,1212,1118,1041
Chelyabinsk_Oblast__Russia,XXX,2020.05.18,1659,1574,1476,1407,1307,1263,1212,1118,1041,951
Chelyabinsk_Oblast__Russia,XXX,2020.05.17,1574,1476,1407,1307,1263,1212,1118,1041,951,881
Chelyabinsk_Oblast__Russia,XXX,2020.05.16,1476,1407,1307,1263,1212,1118,1041,951,881,839
Chelyabinsk_Oblast__Russia,XXX,2020.05.15,1407,1307,1263,1212,1118,1041,951,881,839,812
Chelyabinsk_Oblast__Russia,XXX,2020.05.14,1307,1263,1212,1118,1041,951,881,839,812,768
Chelyabinsk_Oblast__Russia,XXX,2020.05.13,1263,1212,1118,1041,951,881,839,812,768,682
Chelyabinsk_Oblast__Russia,XXX,2020.05.12,1212,1118,1041,951,881,839,812,768,682,631
Chelyabinsk_Oblast__Russia,XXX,2020.05.11,1118,1041,951,881,839,812,768,682,631,568
Chelyabinsk_Oblast__Russia,XXX,2020.05.10,1041,951,881,839,812,768,682,631,568,538
Chelyabinsk_Oblast__Russia,XXX,2020.05.09,951,881,839,812,768,682,631,568,538,494
Chelyabinsk_Oblast__Russia,XXX,2020.05.08,881,839,812,768,682,631,568,538,494,427
Chelyabinsk_Oblast__Russia,XXX,2020.05.07,839,812,768,682,631,568,538,494,427,408
Chelyabinsk_Oblast__Russia,XXX,2020.05.06,812,768,682,631,568,538,494,427,408,360
Chelyabinsk_Oblast__Russia,XXX,2020.05.05,768,682,631,568,538,494,427,408,360,302
Chelyabinsk_Oblast__Russia,XXX,2020.05.04,682,631,568,538,494,427,408,360,302,240
Chelyabinsk_Oblast__Russia,XXX,2020.05.03,631,568,538,494,427,408,360,302,240,168
Chelyabinsk_Oblast__Russia,XXX,2020.05.02,568,538,494,427,408,360,302,240,168,111
Chelyabinsk_Oblast__Russia,XXX,2020.05.01,538,494,427,408,360,302,240,168,111,102
Chelyabinsk_Oblast__Russia,XXX,2020.04.30,494,427,408,360,302,240,168,111,102,92
Chelyabinsk_Oblast__Russia,XXX,2020.04.29,427,408,360,302,240,168,111,102,92,78
Chelyabinsk_Oblast__Russia,XXX,2020.04.28,408,360,302,240,168,111,102,92,78,68
Chelyabinsk_Oblast__Russia,XXX,2020.04.27,360,302,240,168,111,102,92,78,68,61
Chelyabinsk_Oblast__Russia,XXX,2020.04.26,302,240,168,111,102,92,78,68,61,57
Chelyabinsk_Oblast__Russia,XXX,2020.04.25,240,168,111,102,92,78,68,61,57,53
Chelyabinsk_Oblast__Russia,XXX,2020.04.24,168,111,102,92,78,68,61,57,53,51
Chelyabinsk_Oblast__Russia,XXX,2020.04.23,111,102,92,78,68,61,57,53,51,48
Chelyabinsk_Oblast__Russia,XXX,2020.04.22,102,92,78,68,61,57,53,51,48,43
Chelyabinsk_Oblast__Russia,XXX,2020.04.21,92,78,68,61,57,53,51,48,43,40
Chelyabinsk_Oblast__Russia,XXX,2020.04.20,78,68,61,57,53,51,48,43,40,40
Chelyabinsk_Oblast__Russia,XXX,2020.04.19,68,61,57,53,51,48,43,40,40,34
Chelyabinsk_Oblast__Russia,XXX,2020.04.18,61,57,53,51,48,43,40,40,34,34
Chelyabinsk_Oblast__Russia,XXX,2020.04.17,57,53,51,48,43,40,40,34,34,32
Chelyabinsk_Oblast__Russia,XXX,2020.04.16,53,51,48,43,40,40,34,34,32,32
Chelyabinsk_Oblast__Russia,XXX,2020.04.15,51,48,43,40,40,34,34,32,32,31
Chelyabinsk_Oblast__Russia,XXX,2020.04.14,48,43,40,40,34,34,32,32,31,27
Chelyabinsk_Oblast__Russia,XXX,2020.04.13,43,40,40,34,34,32,32,31,27,26
Chelyabinsk_Oblast__Russia,XXX,2020.04.12,40,40,34,34,32,32,31,27,26,23
Chelyabinsk_Oblast__Russia,XXX,2020.04.11,40,34,34,32,32,31,27,26,23,21
Chelyabinsk_Oblast__Russia,XXX,2020.04.10,34,34,32,32,31,27,26,23,21,21
Chelyabinsk_Oblast__Russia,XXX,2020.04.09,34,32,32,31,27,26,23,21,21,14
Chelyabinsk_Oblast__Russia,XXX,2020.04.08,32,32,31,27,26,23,21,21,14,14
Chelyabinsk_Oblast__Russia,XXX,2020.04.07,32,31,27,26,23,21,21,14,14,12
Chelyabinsk_Oblast__Russia,XXX,2020.04.06,31,27,26,23,21,21,14,14,12,9
Chelyabinsk_Oblast__Russia,XXX,2020.04.05,27,26,23,21,21,14,14,12,9,5
Chelyabinsk_Oblast__Russia,XXX,2020.04.04,26,23,21,21,14,14,12,9,5,5
Chelyabinsk_Oblast__Russia,XXX,2020.04.03,23,21,21,14,14,12,9,5,5,2
Chelyabinsk_Oblast__Russia,XXX,2020.04.02,21,21,14,14,12,9,5,5,2,0
Chelyabinsk_Oblast__Russia,XXX,2020.04.01,21,14,14,12,9,5,5,2,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.31,14,14,12,9,5,5,2,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.30,14,12,9,5,5,2,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.29,12,9,5,5,2,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.28,9,5,5,2,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.27,5,5,2,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.26,5,2,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.25,2,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.24,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.23,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.22,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.21,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.20,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.19,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.18,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.17,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.16,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.15,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.14,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.13,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.12,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.11,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.10,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.09,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.08,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.07,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.06,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.05,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.04,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.03,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.02,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.03.01,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.29,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.28,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.27,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.26,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.25,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.24,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.23,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.22,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.21,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.20,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.19,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.18,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.17,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.16,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.15,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.14,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.13,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.12,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.11,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.10,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.09,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.08,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.07,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.06,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.05,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.04,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.03,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.02,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_Oblast__Russia,XXX,2020.02.01,0,0,0,0,0,0,0,0,0,0
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.13,212,210,210,209,208,204,202,201,201,200
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.12,210,210,209,208,204,202,201,201,200,199
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.11,210,209,208,204,202,201,201,200,199,196
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.10,209,208,204,202,201,201,200,199,196,194
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.09,208,204,202,201,201,200,199,196,194,192
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.08,204,202,201,201,200,199,196,194,192,192
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.07,202,201,201,200,199,196,194,192,192,192
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.06,201,201,200,199,196,194,192,192,192,190
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.05,201,200,199,196,194,192,192,192,190,190
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.04,200,199,196,194,192,192,192,190,190,187
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.03,199,196,194,192,192,192,190,190,187,185
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.02,196,194,192,192,192,190,190,187,185,185
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.10.01,194,192,192,192,190,190,187,185,185,183
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.30,192,192,192,190,190,187,185,185,183,183
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.29,192,192,190,190,187,185,185,183,183,182
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.28,192,190,190,187,185,185,183,183,182,182
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.27,190,190,187,185,185,183,183,182,182,181
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.26,190,187,185,185,183,183,182,182,181,180
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.25,187,185,185,183,183,182,182,181,180,180
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.24,185,185,183,183,182,182,181,180,180,180
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.23,185,183,183,182,182,181,180,180,180,179
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.22,183,183,182,182,181,180,180,180,179,179
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.21,183,182,182,181,180,180,180,179,179,178
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.20,182,182,181,180,180,180,179,179,178,177
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.19,182,181,180,180,180,179,179,178,177,175
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.18,181,180,180,180,179,179,178,177,175,174
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.17,180,180,180,179,179,178,177,175,174,174
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.16,180,180,179,179,178,177,175,174,174,174
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.15,180,179,179,178,177,175,174,174,174,174
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.14,179,179,178,177,175,174,174,174,174,174
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.13,179,178,177,175,174,174,174,174,174,172
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.12,178,177,175,174,174,174,174,174,172,172
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.11,177,175,174,174,174,174,174,172,172,172
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.10,175,174,174,174,174,174,172,172,172,172
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.09,174,174,174,174,174,172,172,172,172,171
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.08,174,174,174,174,172,172,172,172,171,171
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.07,174,174,174,172,172,172,172,171,171,171
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.06,174,174,172,172,172,172,171,171,171,171
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.05,174,172,172,172,172,171,171,171,171,170
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.04,172,172,172,172,171,171,171,171,170,169
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.03,172,172,172,171,171,171,171,170,169,168
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.02,172,172,171,171,171,171,170,169,168,168
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.09.01,172,171,171,171,171,170,169,168,168,167
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.31,171,171,171,171,170,169,168,168,167,167
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.30,171,171,171,170,169,168,168,167,167,167
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.29,171,171,170,169,168,168,167,167,167,165
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.28,171,170,169,168,168,167,167,167,165,165
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.27,170,169,168,168,167,167,167,165,165,164
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.26,169,168,168,167,167,167,165,165,164,164
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.25,168,168,167,167,167,165,165,164,164,164
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.24,168,167,167,167,165,165,164,164,164,162
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.23,167,167,167,165,165,164,164,164,162,162
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.22,167,167,165,165,164,164,164,162,162,162
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.21,167,165,165,164,164,164,162,162,162,162
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.20,165,165,164,164,164,162,162,162,162,162
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.19,165,164,164,164,162,162,162,162,162,162
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.18,164,164,164,162,162,162,162,162,162,162
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.17,164,164,162,162,162,162,162,162,162,160
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.16,164,162,162,162,162,162,162,162,160,159
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.15,162,162,162,162,162,162,162,160,159,157
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.14,162,162,162,162,162,162,160,159,157,154
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.13,162,162,162,162,162,160,159,157,154,154
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.12,162,162,162,162,160,159,157,154,154,154
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.11,162,162,162,160,159,157,154,154,154,154
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.10,162,162,160,159,157,154,154,154,154,152
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.09,162,160,159,157,154,154,154,154,152,152
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.08,160,159,157,154,154,154,154,152,152,152
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.07,159,157,154,154,154,154,152,152,152,152
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.06,157,154,154,154,154,152,152,152,152,152
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.05,154,154,154,154,152,152,152,152,152,152
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.04,154,154,154,152,152,152,152,152,152,151
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.03,154,154,152,152,152,152,152,152,151,151
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.02,154,152,152,152,152,152,152,151,151,150
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.08.01,152,152,152,152,152,152,151,151,150,150
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.07.31,152,152,152,152,152,151,151,150,150,148
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.07.30,152,152,152,152,151,151,150,150,148,148
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.07.29,152,152,152,151,151,150,150,148,148,148
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.07.28,152,152,151,151,150,150,148,148,148,146
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.07.27,152,151,151,150,150,148,148,148,146,146
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.07.26,151,151,150,150,148,148,148,146,146,146
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.07.25,151,150,150,148,148,148,146,146,146,146
Chukotka_Autonomous_Okrug__Russia,Jewish_Autonomous_oblast_Russia,2020.07.24,150,150,148,148,148,146,146,146,146,145
